"PID","ID_0","ISO","NAME_0","ID_1","NAME_1","ID_2","NAME_2","ID_3","NAME_3","NL_NAME_3","VARNAME_3","TYPE_3","ENGTYPE_3"
114492,247,"VNM","Vietnam",2,"Ð<U+1ED3>ng B<U+1EB1>ng Sông H<U+1ED3>ng",24,"Vinh Phúc",230,"L<U+1EAD>p Th<U+1EA1>ch","","Lap Thach","Huy<U+1EC7>n","District"
114493,247,"VNM","Vietnam",2,"Ð<U+1ED3>ng B<U+1EB1>ng Sông H<U+1ED3>ng",24,"Vinh Phúc",231,"Mê Linh","","Me Linh","Huy<U+1EC7>n","District"
114494,247,"VNM","Vietnam",2,"Ð<U+1ED3>ng B<U+1EB1>ng Sông H<U+1ED3>ng",24,"Vinh Phúc",232,"Phúc Yên","","Phuc Yen","Thi xa","Township"
114495,247,"VNM","Vietnam",3,"Ðông B<U+1EAF>c",26,"B<U+1EAF>c K<U+1EA1>n",253,"Ch<U+1EE3> M<U+1EDB>i","","Cho Moi","Huy<U+1EC7>n","District"
114496,247,"VNM","Vietnam",3,"Ðông B<U+1EAF>c",26,"B<U+1EAF>c K<U+1EA1>n",254,"Na Ri","","","Huy<U+1EC7>n","District"
114497,247,"VNM","Vietnam",3,"Ðông B<U+1EAF>c",26,"B<U+1EAF>c K<U+1EA1>n",255,"Ngân Son","","Ngan Son","Huy<U+1EC7>n","District"
114498,247,"VNM","Vietnam",3,"Ðông B<U+1EAF>c",26,"B<U+1EAF>c K<U+1EA1>n",256,"Pác N<U+1EB7>m","","Pac Nam","Huy<U+1EC7>n","District"
114499,247,"VNM","Vietnam",3,"Ðông B<U+1EAF>c",27,"Cao B<U+1EB1>ng",257,"B<U+1EA3>o L<U+1EA1>c","","Bao Lac","Huy<U+1EC7>n","District"
114500,247,"VNM","Vietnam",3,"Ðông B<U+1EAF>c",27,"Cao B<U+1EB1>ng",258,"B<U+1EA3>o Lâm","","Bao Lam","Huy<U+1EC7>n","District"
114501,247,"VNM","Vietnam",3,"Ðông B<U+1EAF>c",27,"Cao B<U+1EB1>ng",259,"Cao B<U+1EB1>ng","","Cao Bang","Thi xa","Township"
114502,247,"VNM","Vietnam",3,"Ðông B<U+1EAF>c",27,"Cao B<U+1EB1>ng",260,"H<U+1EA1> Lang","","Ha Lang","Huy<U+1EC7>n","District"
114503,247,"VNM","Vietnam",3,"Ðông B<U+1EAF>c",27,"Cao B<U+1EB1>ng",261,"Hà Qu<U+1EA3>ng","","Ha Quang","Huy<U+1EC7>n","District"
114504,247,"VNM","Vietnam",3,"Ðông B<U+1EAF>c",27,"Cao B<U+1EB1>ng",262,"Hoà An","","Hoa An","Huy<U+1EC7>n","District"
114505,247,"VNM","Vietnam",3,"Ðông B<U+1EAF>c",27,"Cao B<U+1EB1>ng",263,"Nguyên Bình","","Nguyen Binh","Huy<U+1EC7>n","District"
114506,247,"VNM","Vietnam",3,"Ðông B<U+1EAF>c",27,"Cao B<U+1EB1>ng",264,"Ph<U+1EE5>c Hòa","","Phuc Hoa","Huy<U+1EC7>n","District"
114507,247,"VNM","Vietnam",3,"Ðông B<U+1EAF>c",27,"Cao B<U+1EB1>ng",265,"Qu<U+1EA3>ng Yên","","Quang Yen","Huy<U+1EC7>n","District"
114508,247,"VNM","Vietnam",3,"Ðông B<U+1EAF>c",27,"Cao B<U+1EB1>ng",266,"Th<U+1EA1>ch An","","Thach An","Huy<U+1EC7>n","District"
114509,247,"VNM","Vietnam",3,"Ðông B<U+1EAF>c",27,"Cao B<U+1EB1>ng",267,"Thông Nông","","Thong Nong","Huy<U+1EC7>n","District"
114510,247,"VNM","Vietnam",3,"Ðông B<U+1EAF>c",27,"Cao B<U+1EB1>ng",268,"Trà Linh","","Tra Linh","Huy<U+1EC7>n","District"
114511,247,"VNM","Vietnam",3,"Ðông B<U+1EAF>c",27,"Cao B<U+1EB1>ng",269,"Trùng Khánh","","Trung Khanh","Huy<U+1EC7>n","District"
114512,247,"VNM","Vietnam",3,"Ðông B<U+1EAF>c",28,"Hà Giang",270,"Ð<U+1ED3>ng Van","","Dong Van","Huy<U+1EC7>n","District"
114513,247,"VNM","Vietnam",3,"Ðông B<U+1EAF>c",28,"Hà Giang",271,"B<U+1EAF>c Mê","","Bac Me","Huy<U+1EC7>n","District"
114514,247,"VNM","Vietnam",3,"Ðông B<U+1EAF>c",28,"Hà Giang",272,"B<U+1EAF>c Quang","","Bac Quang","Huy<U+1EC7>n","District"
114515,247,"VNM","Vietnam",3,"Ðông B<U+1EAF>c",28,"Hà Giang",273,"Hà Giang","","Ha Giang","Thi xa","Township"
114516,247,"VNM","Vietnam",3,"Ðông B<U+1EAF>c",28,"Hà Giang",274,"Hoàng Su Phì","","Hoang Su Phi","Huy<U+1EC7>n","District"
114517,247,"VNM","Vietnam",3,"Ðông B<U+1EAF>c",28,"Hà Giang",275,"Mèo V<U+1EA1>c","","Meo Vac","Huy<U+1EC7>n","District"
114518,247,"VNM","Vietnam",3,"Ðông B<U+1EAF>c",28,"Hà Giang",276,"Qu<U+1EA3>n B<U+1EA1>","","Quan Ba","Huy<U+1EC7>n","District"
114519,247,"VNM","Vietnam",3,"Ðông B<U+1EAF>c",28,"Hà Giang",277,"Quang Bình","","","Huy<U+1EC7>n","District"
114520,247,"VNM","Vietnam",3,"Ðông B<U+1EAF>c",28,"Hà Giang",278,"V<U+1ECB> Xuyên","","Vi Xuyen","Huy<U+1EC7>n","District"
114521,247,"VNM","Vietnam",3,"Ðông B<U+1EAF>c",28,"Hà Giang",279,"Xín M<U+1EA7>n","","Xin Man","Huy<U+1EC7>n","District"
114522,247,"VNM","Vietnam",3,"Ðông B<U+1EAF>c",28,"Hà Giang",280,"Yên Minh","","Yen Minh","Huy<U+1EC7>n","District"
114523,247,"VNM","Vietnam",3,"Ðông B<U+1EAF>c",29,"L<U+1EA1>ng Son",281,"Ðình L<U+1EAD>p","","Dinh Lap","Huy<U+1EC7>n","District"
114524,247,"VNM","Vietnam",3,"Ðông B<U+1EAF>c",29,"L<U+1EA1>ng Son",282,"B<U+1EAF>c Son","","Bac Son","Huy<U+1EC7>n","District"
114525,247,"VNM","Vietnam",3,"Ðông B<U+1EAF>c",29,"L<U+1EA1>ng Son",283,"Bình Gia","","Binh Gia","Huy<U+1EC7>n","District"
114526,247,"VNM","Vietnam",3,"Ðông B<U+1EAF>c",29,"L<U+1EA1>ng Son",284,"Cao L<U+1ED9>c","","Cao Loc","Huy<U+1EC7>n","District"
114527,247,"VNM","Vietnam",3,"Ðông B<U+1EAF>c",29,"L<U+1EA1>ng Son",285,"Chi Lang","","Chi Lang","Huy<U+1EC7>n","District"
114528,247,"VNM","Vietnam",3,"Ðông B<U+1EAF>c",29,"L<U+1EA1>ng Son",286,"H<U+1EEF>u Lung","","Huu Lung","Huy<U+1EC7>n","District"
114529,247,"VNM","Vietnam",3,"Ðông B<U+1EAF>c",29,"L<U+1EA1>ng Son",287,"L<U+1ED9>c Bình","","Loc Binh","Huy<U+1EC7>n","District"
114530,247,"VNM","Vietnam",3,"Ðông B<U+1EAF>c",29,"L<U+1EA1>ng Son",288,"L<U+1EA1>ng Son","","Langson","Than Pho","City"
114531,247,"VNM","Vietnam",3,"Ðông B<U+1EAF>c",29,"L<U+1EA1>ng Son",289,"Tràng Ð<U+1ECB>nh","","Trang Dinh","Huy<U+1EC7>n","District"
114532,247,"VNM","Vietnam",3,"Ðông B<U+1EAF>c",29,"L<U+1EA1>ng Son",290,"Van Quan","","Van Quan","Huy<U+1EC7>n","District"
114533,247,"VNM","Vietnam",3,"Ðông B<U+1EAF>c",29,"L<U+1EA1>ng Son",291,"Vãn Lãng","","Van Lang","Huy<U+1EC7>n","District"
114534,247,"VNM","Vietnam",3,"Ðông B<U+1EAF>c",30,"Lào Cai",292,"B<U+1EAF>c Hà","","Bac Ha","Huy<U+1EC7>n","District"
114535,247,"VNM","Vietnam",3,"Ðông B<U+1EAF>c",30,"Lào Cai",293,"B<U+1EA3>o Th<U+1EAF>ng","","Bao Thang","Huy<U+1EC7>n","District"
114536,247,"VNM","Vietnam",3,"Ðông B<U+1EAF>c",30,"Lào Cai",294,"B<U+1EA3>o Yên","","Bao Yen","Huy<U+1EC7>n","District"
114537,247,"VNM","Vietnam",3,"Ðông B<U+1EAF>c",30,"Lào Cai",295,"Bát Xát","","Bat Xat","Huy<U+1EC7>n","District"
114538,247,"VNM","Vietnam",3,"Ðông B<U+1EAF>c",30,"Lào Cai",296,"Lào Cai","","Lao Cai","Than Pho","City"
114539,247,"VNM","Vietnam",3,"Ðông B<U+1EAF>c",30,"Lào Cai",297,"Mu<U+1EDD>ng Khuong","","Muong Khuong","Huy<U+1EC7>n","District"
114540,247,"VNM","Vietnam",3,"Ðông B<U+1EAF>c",30,"Lào Cai",298,"Sa Pa","","","Huy<U+1EC7>n","District"
114541,247,"VNM","Vietnam",3,"Ðông B<U+1EAF>c",30,"Lào Cai",299,"Si Ma Cai","","","Huy<U+1EC7>n","District"
114542,247,"VNM","Vietnam",3,"Ðông B<U+1EAF>c",30,"Lào Cai",300,"Van Bàn","","Van Ban","Huy<U+1EC7>n","District"
114543,247,"VNM","Vietnam",3,"Ðông B<U+1EAF>c",31,"Phú Th<U+1ECD>",301,"Ðoan Hùng","","Doan Hung","Huy<U+1EC7>n","District"
114544,247,"VNM","Vietnam",3,"Ðông B<U+1EAF>c",31,"Phú Th<U+1ECD>",302,"C<U+1EA9>m Khê","","Cam Khe","Huy<U+1EC7>n","District"
114545,247,"VNM","Vietnam",3,"Ðông B<U+1EAF>c",31,"Phú Th<U+1ECD>",303,"H<U+1EA1> Hoà","","Ha Hoa","Huy<U+1EC7>n","District"
114546,247,"VNM","Vietnam",3,"Ðông B<U+1EAF>c",31,"Phú Th<U+1ECD>",304,"Lâm Thao","","Lam Thao","Huy<U+1EC7>n","District"
114547,247,"VNM","Vietnam",3,"Ðông B<U+1EAF>c",31,"Phú Th<U+1ECD>",305,"Phú Ninh","","Phu Ninh","Huy<U+1EC7>n","District"
114548,247,"VNM","Vietnam",3,"Ðông B<U+1EAF>c",31,"Phú Th<U+1ECD>",306,"Phú Th<U+1ECD>","","Phu Tho","Thi xa","Township"
114549,247,"VNM","Vietnam",3,"Ðông B<U+1EAF>c",31,"Phú Th<U+1ECD>",307,"Tam Nông","","Tam Nong","Huy<U+1EC7>n","District"
114550,247,"VNM","Vietnam",3,"Ðông B<U+1EAF>c",31,"Phú Th<U+1ECD>",308,"Thanh Ba","","Thanh Ba","Huy<U+1EC7>n","District"
114551,247,"VNM","Vietnam",3,"Ðông B<U+1EAF>c",31,"Phú Th<U+1ECD>",309,"Thanh Son","","Thanh Son","Huy<U+1EC7>n","District"
114552,247,"VNM","Vietnam",3,"Ðông B<U+1EAF>c",31,"Phú Th<U+1ECD>",310,"Thanh Thu<U+1EF7>","","Thanh Thuy","Huy<U+1EC7>n","District"
114553,247,"VNM","Vietnam",3,"Ðông B<U+1EAF>c",31,"Phú Th<U+1ECD>",311,"Vi<U+1EC7>t Trì","","Viet Tri","Than Pho","City"
114554,247,"VNM","Vietnam",3,"Ðông B<U+1EAF>c",31,"Phú Th<U+1ECD>",312,"Yên L<U+1EAD>p","","Yen Lap","Huy<U+1EC7>n","District"
114555,247,"VNM","Vietnam",3,"Ðông B<U+1EAF>c",32,"Qu<U+1EA3>ng Ninh",313,"Ð<U+1EA7>m Hà","","Dam Ha","Huy<U+1EC7>n","District"
114556,247,"VNM","Vietnam",3,"Ðông B<U+1EAF>c",32,"Qu<U+1EA3>ng Ninh",314,"Ðông Tri<U+1EC1>u","","Dong Trieu","Huy<U+1EC7>n","District"
114557,247,"VNM","Vietnam",3,"Ðông B<U+1EAF>c",32,"Qu<U+1EA3>ng Ninh",315,"Ba Ch<U+1EBD>","","Ba Che","Huy<U+1EC7>n","District"
114558,247,"VNM","Vietnam",3,"Ðông B<U+1EAF>c",32,"Qu<U+1EA3>ng Ninh",316,"Bình Liêu","","Binh Lieu","Huy<U+1EC7>n","District"
114559,247,"VNM","Vietnam",3,"Ðông B<U+1EAF>c",32,"Qu<U+1EA3>ng Ninh",317,"C<U+1EA9>m Ph<U+1EA3>","","","Thi xa","Township"
114560,247,"VNM","Vietnam",3,"Ðông B<U+1EAF>c",32,"Qu<U+1EA3>ng Ninh",318,"Cô Tô","","Co To","Huy<U+1EC7>n","District"
114561,247,"VNM","Vietnam",3,"Ðông B<U+1EAF>c",32,"Qu<U+1EA3>ng Ninh",319,"H<U+1EA1> Long","","Ha Long","Than Pho","City"
114562,247,"VNM","Vietnam",3,"Ðông B<U+1EAF>c",32,"Qu<U+1EA3>ng Ninh",320,"H<U+1EA3>i Hà","","Hai Ha","Huy<U+1EC7>n","District"
114563,247,"VNM","Vietnam",3,"Ðông B<U+1EAF>c",32,"Qu<U+1EA3>ng Ninh",321,"Hoành B<U+1ED3>","","Hoanh Bo","Huy<U+1EC7>n","District"
114564,247,"VNM","Vietnam",3,"Ðông B<U+1EAF>c",32,"Qu<U+1EA3>ng Ninh",322,"Móng Cái","","Mong Cai","Thi xa","Township"
114565,247,"VNM","Vietnam",3,"Ðông B<U+1EAF>c",32,"Qu<U+1EA3>ng Ninh",323,"Tiên Yên","","Tien Yen","Huy<U+1EC7>n","District"
114566,247,"VNM","Vietnam",3,"Ðông B<U+1EAF>c",32,"Qu<U+1EA3>ng Ninh",324,"Uông Bí","","Uong Bi","Thi xa","Township"
114567,247,"VNM","Vietnam",3,"Ðông B<U+1EAF>c",32,"Qu<U+1EA3>ng Ninh",325,"Vân Ð<U+1ED3>n","","Van Don","Huy<U+1EC7>n","District"
114568,247,"VNM","Vietnam",3,"Ðông B<U+1EAF>c",32,"Qu<U+1EA3>ng Ninh",326,"Yên Hung","","Yen Hung","Huy<U+1EC7>n","District"
114569,247,"VNM","Vietnam",3,"Ðông B<U+1EAF>c",33,"Thái Nguyên",327,"Ð<U+1EA1>i T<U+1EEB>","","Dai Tu","Huy<U+1EC7>n","District"
114570,247,"VNM","Vietnam",3,"Ðông B<U+1EAF>c",33,"Thái Nguyên",328,"Ð<U+1ED3>ng H<U+1EF7>","","Dong Hy","Huy<U+1EC7>n","District"
114571,247,"VNM","Vietnam",3,"Ðông B<U+1EAF>c",33,"Thái Nguyên",329,"Ð<U+1ECB>nh Hoá","","Dinh Hoa","Huy<U+1EC7>n","District"
114572,247,"VNM","Vietnam",3,"Ðông B<U+1EAF>c",33,"Thái Nguyên",330,"Ph<U+1ED5> Yên","","Pho Yen","Huy<U+1EC7>n","District"
114573,247,"VNM","Vietnam",3,"Ðông B<U+1EAF>c",33,"Thái Nguyên",331,"Phú Bình","","Phu Binh","Huy<U+1EC7>n","District"
114574,247,"VNM","Vietnam",3,"Ðông B<U+1EAF>c",33,"Thái Nguyên",332,"Phú Luong","","Phu Luong","Huy<U+1EC7>n","District"
114575,247,"VNM","Vietnam",3,"Ðông B<U+1EAF>c",33,"Thái Nguyên",333,"Sông Công","","Song Cong","Thi xa","Township"
114576,247,"VNM","Vietnam",3,"Ðông B<U+1EAF>c",33,"Thái Nguyên",334,"Thái Nguyên","","Thai Nguyen City","Than Pho","City"
114577,247,"VNM","Vietnam",3,"Ðông B<U+1EAF>c",33,"Thái Nguyên",335,"Võ Nhai","","Vo Nhai","Huy<U+1EC7>n","District"
114578,247,"VNM","Vietnam",3,"Ðông B<U+1EAF>c",34,"Tuyên Quang",336,"Chiêm Hoá","","Chiem Hoa","Huy<U+1EC7>n","District"
114579,247,"VNM","Vietnam",3,"Ðông B<U+1EAF>c",34,"Tuyên Quang",337,"Hàm Yên","","Ham Yen","Huy<U+1EC7>n","District"
114580,247,"VNM","Vietnam",3,"Ðông B<U+1EAF>c",34,"Tuyên Quang",338,"Nà Hang","","Na Hang","Huy<U+1EC7>n","District"
114581,247,"VNM","Vietnam",3,"Ðông B<U+1EAF>c",34,"Tuyên Quang",339,"Son Duong","","Son Duong","Huy<U+1EC7>n","District"
114582,247,"VNM","Vietnam",3,"Ðông B<U+1EAF>c",34,"Tuyên Quang",340,"Tuyên Quang","","Tuyen Quang","Thi xa","Township"
114583,247,"VNM","Vietnam",3,"Ðông B<U+1EAF>c",34,"Tuyên Quang",341,"Yên Son","","Yen Son","Huy<U+1EC7>n","District"
114584,247,"VNM","Vietnam",3,"Ðông B<U+1EAF>c",35,"Yên Bái",342,"L<U+1EE5>c Yên","","Luc Yen","Huy<U+1EC7>n","District"
114585,247,"VNM","Vietnam",3,"Ðông B<U+1EAF>c",35,"Yên Bái",343,"Mù Cang Trai","","Mu Cang Chai","Huy<U+1EC7>n","District"
114586,247,"VNM","Vietnam",3,"Ðông B<U+1EAF>c",35,"Yên Bái",344,"Nghia L<U+1ED9>","","Nghia Lo","Thi xa","Township"
114587,247,"VNM","Vietnam",3,"Ðông B<U+1EAF>c",35,"Yên Bái",345,"Tr<U+1EA1>m T<U+1EA5>u","","Tram Tau","Huy<U+1EC7>n","District"
114588,247,"VNM","Vietnam",3,"Ðông B<U+1EAF>c",35,"Yên Bái",346,"Tr<U+1EA5>n Yên","","Tran Yen","Huy<U+1EC7>n","District"
114589,247,"VNM","Vietnam",3,"Ðông B<U+1EAF>c",35,"Yên Bái",347,"Van Ch<U+1EA5>n","","","Huy<U+1EC7>n","District"
114590,247,"VNM","Vietnam",3,"Ðông B<U+1EAF>c",35,"Yên Bái",348,"Van Yên","","Van Yen","Huy<U+1EC7>n","District"
114591,247,"VNM","Vietnam",3,"Ðông B<U+1EAF>c",35,"Yên Bái",349,"Yên Bái","","Yen Bai","Huy<U+1EC7>n","District"
114592,247,"VNM","Vietnam",3,"Ðông B<U+1EAF>c",35,"Yên Bái",350,"Yên Bình","","Yen Binh","Huy<U+1EC7>n","District"
114593,247,"VNM","Vietnam",4,"Ðông Nam B<U+1ED9>",36,"Ð<U+1ED3>ng Nai",351,"Ð<U+1ECB>nh Quán","","Dinh Quan","Huy<U+1EC7>n","District"
114594,247,"VNM","Vietnam",4,"Ðông Nam B<U+1ED9>",36,"Ð<U+1ED3>ng Nai",352,"Bien Hoa","","","Than Pho","City"
114595,247,"VNM","Vietnam",4,"Ðông Nam B<U+1ED9>",36,"Ð<U+1ED3>ng Nai",353,"C<U+1EA9>m M<U+1EF9>","","","Huy<U+1EC7>n","District"
114596,247,"VNM","Vietnam",4,"Ðông Nam B<U+1ED9>",36,"Ð<U+1ED3>ng Nai",354,"Long Khánh","","Long Khanh","Huy<U+1EC7>n","District"
114597,247,"VNM","Vietnam",4,"Ðông Nam B<U+1ED9>",36,"Ð<U+1ED3>ng Nai",355,"Long Thành","","Long Thanh","Huy<U+1EC7>n","District"
114598,247,"VNM","Vietnam",4,"Ðông Nam B<U+1ED9>",36,"Ð<U+1ED3>ng Nai",356,"Nhon Tr<U+1EA1>ch","","Nhon Trach","Huy<U+1EC7>n","District"
114599,247,"VNM","Vietnam",4,"Ðông Nam B<U+1ED9>",36,"Ð<U+1ED3>ng Nai",357,"Tân Phú","","Tan Phu","Huy<U+1EC7>n","District"
114600,247,"VNM","Vietnam",4,"Ðông Nam B<U+1ED9>",36,"Ð<U+1ED3>ng Nai",358,"Th<U+1ED1>ng Nh<U+1EA5>t","","Thong Nhat","Huy<U+1EC7>n","District"
114601,247,"VNM","Vietnam",4,"Ðông Nam B<U+1ED9>",36,"Ð<U+1ED3>ng Nai",359,"Tr<U+1EA3>ng Bom","","Trang Bom","Huy<U+1EC7>n","District"
114602,247,"VNM","Vietnam",4,"Ðông Nam B<U+1ED9>",36,"Ð<U+1ED3>ng Nai",360,"Vinh C<U+1EED>u","","Vinh Cuu","Huy<U+1EC7>n","District"
114603,247,"VNM","Vietnam",4,"Ðông Nam B<U+1ED9>",36,"Ð<U+1ED3>ng Nai",361,"Xuân L<U+1ED9>c","","Xuan Loc","Huy<U+1EC7>n","District"
114604,247,"VNM","Vietnam",4,"Ðông Nam B<U+1ED9>",37,"Bà R<U+1ECB>a - Vung Tàu",362,"Ð<U+1EA5>t Ð<U+1ECF>","","Dat Do","Huy<U+1EC7>n","District"
114605,247,"VNM","Vietnam",4,"Ðông Nam B<U+1ED9>",37,"Bà R<U+1ECB>a - Vung Tàu",363,"Ba Ria","","","Thi xa","Township"
114606,247,"VNM","Vietnam",4,"Ðông Nam B<U+1ED9>",37,"Bà R<U+1ECB>a - Vung Tàu",364,"Châu Ð<U+1EE9>c","","Chau Duc","Huy<U+1EC7>n","District"
114607,247,"VNM","Vietnam",4,"Ðông Nam B<U+1ED9>",37,"Bà R<U+1ECB>a - Vung Tàu",365,"Côn Ð<U+1EA3>o","","Con Dao","Huy<U+1EC7>n","District"
114608,247,"VNM","Vietnam",4,"Ðông Nam B<U+1ED9>",37,"Bà R<U+1ECB>a - Vung Tàu",366,"Long Ði<U+1EC1>n","","Long Dien","Huy<U+1EC7>n","District"
114609,247,"VNM","Vietnam",4,"Ðông Nam B<U+1ED9>",37,"Bà R<U+1ECB>a - Vung Tàu",367,"Tân Thành","","Tan Thanh","Huy<U+1EC7>n","District"
114610,247,"VNM","Vietnam",4,"Ðông Nam B<U+1ED9>",37,"Bà R<U+1ECB>a - Vung Tàu",368,"Vung Tàu","","Vung Tau","Huy<U+1EC7>n","District"
114611,247,"VNM","Vietnam",4,"Ðông Nam B<U+1ED9>",37,"Bà R<U+1ECB>a - Vung Tàu",369,"Xuyên M<U+1ED9>c","","Xuyen Moc","Huy<U+1EC7>n","District"
114612,247,"VNM","Vietnam",4,"Ðông Nam B<U+1ED9>",38,"Bình Duong",370,"B<U+1EBF>n Cát","","Ben Cat","Huy<U+1EC7>n","District"
114613,247,"VNM","Vietnam",4,"Ðông Nam B<U+1ED9>",38,"Bình Duong",371,"Dau Tieng","","","Huy<U+1EC7>n","District"
114614,247,"VNM","Vietnam",4,"Ðông Nam B<U+1ED9>",38,"Bình Duong",372,"Di An","","","Huy<U+1EC7>n","District"
114615,247,"VNM","Vietnam",4,"Ðông Nam B<U+1ED9>",38,"Bình Duong",373,"Phú Giáo","","Phu Giao","Huy<U+1EC7>n","District"
114616,247,"VNM","Vietnam",4,"Ðông Nam B<U+1ED9>",38,"Bình Duong",374,"Tân Uyên","","Tan Uyen","Huy<U+1EC7>n","District"
114617,247,"VNM","Vietnam",4,"Ðông Nam B<U+1ED9>",38,"Bình Duong",375,"Th<U+1EE7> D<U+1EA7>u M<U+1ED9>t","","Thu Dau Mot","Huy<U+1EC7>n","District"
114618,247,"VNM","Vietnam",4,"Ðông Nam B<U+1ED9>",38,"Bình Duong",376,"Thu<U+1EAD>n An","","Thuan An","Huy<U+1EC7>n","District"
114619,247,"VNM","Vietnam",4,"Ðông Nam B<U+1ED9>",39,"Bình Phu<U+1EDB>c",377,"Ð<U+1ED3>ng Phù","","Dong Phu","Huy<U+1EC7>n","District"
114620,247,"VNM","Vietnam",4,"Ðông Nam B<U+1ED9>",39,"Bình Phu<U+1EDB>c",378,"Bình Long","","Binh Long","Huy<U+1EC7>n","District"
114621,247,"VNM","Vietnam",4,"Ðông Nam B<U+1ED9>",39,"Bình Phu<U+1EDB>c",379,"Bù Ðang","","Bu Dang","Huy<U+1EC7>n","District"
114622,247,"VNM","Vietnam",4,"Ðông Nam B<U+1ED9>",39,"Bình Phu<U+1EDB>c",380,"Bu Dop","","","Huy<U+1EC7>n","District"
114623,247,"VNM","Vietnam",4,"Ðông Nam B<U+1ED9>",39,"Bình Phu<U+1EDB>c",381,"Chon Thành","","Chon Thanh","Huy<U+1EC7>n","District"
114624,247,"VNM","Vietnam",4,"Ðông Nam B<U+1ED9>",39,"Bình Phu<U+1EDB>c",382,"Dong Xoai","","","Thi xa","Township"
114625,247,"VNM","Vietnam",4,"Ðông Nam B<U+1ED9>",39,"Bình Phu<U+1EDB>c",383,"L<U+1ED9>c Ninh","","Loc Ninh","Huy<U+1EC7>n","District"
114626,247,"VNM","Vietnam",4,"Ðông Nam B<U+1ED9>",39,"Bình Phu<U+1EDB>c",384,"Phu<U+1EDB>c Long","","Phuoc Long","Huy<U+1EC7>n","District"
114627,247,"VNM","Vietnam",4,"Ðông Nam B<U+1ED9>",40,"Bình Thu<U+1EAD>n",385,"Ð<U+1EE9>c Linh","","Duc Linh","Huy<U+1EC7>n","District"
114628,247,"VNM","Vietnam",4,"Ðông Nam B<U+1ED9>",40,"Bình Thu<U+1EAD>n",386,"B<U+1EAF>c Bình","","Bac Binh","Huy<U+1EC7>n","District"
114629,247,"VNM","Vietnam",4,"Ðông Nam B<U+1ED9>",40,"Bình Thu<U+1EAD>n",387,"Hàm Tân","","Ham Tan","Huy<U+1EC7>n","District"
114630,247,"VNM","Vietnam",4,"Ðông Nam B<U+1ED9>",40,"Bình Thu<U+1EAD>n",388,"Hàm Thu<U+1EAD>n B<U+1EAF>c","","Ham Thuan Bac","Huy<U+1EC7>n","District"
114631,247,"VNM","Vietnam",4,"Ðông Nam B<U+1ED9>",40,"Bình Thu<U+1EAD>n",389,"Hàm Thu<U+1EAD>n Nam","","Ham Thuan Nam","Huy<U+1EC7>n","District"
114632,247,"VNM","Vietnam",4,"Ðông Nam B<U+1ED9>",40,"Bình Thu<U+1EAD>n",390,"La Gi","","","Huy<U+1EC7>n","District"
114633,247,"VNM","Vietnam",4,"Ðông Nam B<U+1ED9>",40,"Bình Thu<U+1EAD>n",391,"Phan Thi<U+1EBF>t","","Phan Thiet","Than Pho","City"
114634,247,"VNM","Vietnam",4,"Ðông Nam B<U+1ED9>",40,"Bình Thu<U+1EAD>n",392,"Phú Quý","","Phu Qui|Phu Quy","Huy<U+1EC7>n","Island"
114635,247,"VNM","Vietnam",4,"Ðông Nam B<U+1ED9>",40,"Bình Thu<U+1EAD>n",393,"Tanh Linh","","","Huy<U+1EC7>n","District"
114636,247,"VNM","Vietnam",4,"Ðông Nam B<U+1ED9>",40,"Bình Thu<U+1EAD>n",394,"Tuy Phong","","","Huy<U+1EC7>n","District"
114637,247,"VNM","Vietnam",4,"Ðông Nam B<U+1ED9>",41,"H<U+1ED3> Chí Minh city",395,"Bình Chánh","","Binh Chanh","Huy<U+1EC7>n","District"
114638,247,"VNM","Vietnam",4,"Ðông Nam B<U+1ED9>",41,"H<U+1ED3> Chí Minh city",396,"Binh Tan","","","Qu<U+1EAD>n","Urban District"
114639,247,"VNM","Vietnam",4,"Ðông Nam B<U+1ED9>",41,"H<U+1ED3> Chí Minh city",397,"Bình Th<U+1EA1>nh","","Binh Thanh","Qu<U+1EAD>n","Urban District"
114640,247,"VNM","Vietnam",4,"Ðông Nam B<U+1ED9>",41,"H<U+1ED3> Chí Minh city",398,"C<U+1EE7> Chi","","Cu Chi","Huy<U+1EC7>n","District"
114641,247,"VNM","Vietnam",4,"Ðông Nam B<U+1ED9>",41,"H<U+1ED3> Chí Minh city",399,"C<U+1EA7>n Gi<U+1EDD>","","Can Gio","Huy<U+1EC7>n","District"
114642,247,"VNM","Vietnam",4,"Ðông Nam B<U+1ED9>",41,"H<U+1ED3> Chí Minh city",400,"Gò V<U+1EA5>p","","Go Vap","Qu<U+1EAD>n","Urban District"
114643,247,"VNM","Vietnam",4,"Ðông Nam B<U+1ED9>",41,"H<U+1ED3> Chí Minh city",401,"Hóc Môn","","Hoc Mon","Huy<U+1EC7>n","District"
114644,247,"VNM","Vietnam",4,"Ðông Nam B<U+1ED9>",41,"H<U+1ED3> Chí Minh city",402,"Nhà Bè","","Nha Be","Huy<U+1EC7>n","District"
114645,247,"VNM","Vietnam",4,"Ðông Nam B<U+1ED9>",41,"H<U+1ED3> Chí Minh city",403,"Phú Nhu<U+1EAD>n","","Phu Nhuan","Qu<U+1EAD>n","Urban District"
